NAME         REFERENCE               TARGETS       MINPODS   MAXPODS   REPLICAS   AGE
php-apache   Deployment/php-apache   cpu: 37%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 37%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 43%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 39%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 30%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 30%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 30%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 30%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 30%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          163m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 36%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 36%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 36%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 36%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          164m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 38%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 35%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 35%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 35%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 35%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 35%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 41%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          165m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 40%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 33%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 33%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 33%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 33%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 33%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 18%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 18%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 18%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 18%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 18%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 1%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          166m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          167m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          168m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          169m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          170m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        2          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          171m
php-apache   Deployment/php-apache   cpu: 0%/50%   1         10        1          171m
